037	BANCO SANTANDER-CHILE
8110000	 0000001629929,00	
8111000	 0000000000000,00	
8113000	 0000000917572,00	
8114000	 0000000414277,00	
8115000	 0000000298080,00	
8130000	 0000000072571,00	
8131000	 0000000000000,00	
8133000	 0000000028849,00	
8134000	 0000000003421,00	
8135000	 0000000040301,00	
8140000	 0000000012741,00	
8141000	 0000000000000,00	
8143000	 0000000005518,00	
8144000	 0000000001535,00	
8145000	 0000000005688,00	
8310000	 0000009843650,00	
8311000	 0000000119654,00	
8312000	 0000000062585,00	
8314000	 0000000133312,00	
8315000	 0000001726336,00	
8315100	 0000001056011,00	
8315200	 0000000670325,00	
8317000	 0000007554349,00	
8318000	 0000000247414,00	
8318100	 0000000021310,00	
8318900	 0000000226104,00	
8319000	 0000000000000,00	
8510000	 0000009970417,00	
8511000	 0000000311610,00	
8513000	 0000009658807,00	
8520000	 0000000548771,00	
8521000	 0000000000000,00	
8523000	 0000000548771,00	
8530000	 0000000438154,00	
8531000	 0000000000000,00	
8533000	 0000000438154,00	
8540000	 0000015183851,00	
8543000	 0000002786986,00	
8544000	 0000008266686,00	
8545000	 0000004130179,00	
8560000	 0000001055026,00	
8563000	 0000000342669,00	
8564000	 0000000414277,00	
8565000	 0000000298080,00	
8610000	 0000003907198,00	
8620000	 0000000059676,00	
8630000	 0000000010515,00	
8640000	 0000005859076,00	
8660000	 0000000007185,00	
