055	BANCO CONSORCIO
8110000	 0000000042314,00	
8111000	 0000000000000,00	
8113000	 0000000039415,00	
8114000	 0000000000461,00	
8115000	 0000000002438,00	
8130000	 0000000000512,00	
8131000	 0000000000000,00	
8133000	 0000000000002,00	
8134000	 0000000000000,00	
8135000	 0000000000510,00	
8140000	 0000000000145,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000145,00	
8310000	 0000000063614,00	
8311000	 0000000000000,00	
8312000	 0000000005162,00	
8314000	 0000000000000,00	
8315000	 0000000045282,00	
8315100	 0000000041607,00	
8315200	 0000000003675,00	
8317000	 0000000013170,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001626440,00	
8511000	 0000000000000,00	
8513000	 0000001626440,00	
8520000	 0000000032963,00	
8521000	 0000000000000,00	
8523000	 0000000032963,00	
8530000	 0000000022690,00	
8531000	 0000000000000,00	
8533000	 0000000022690,00	
8540000	 0000000160960,00	
8543000	 0000000013471,00	
8544000	 0000000081341,00	
8545000	 0000000066148,00	
8560000	 0000000002913,00	
8563000	 0000000000014,00	
8564000	 0000000000461,00	
8565000	 0000000002438,00	
8610000	 0000000060834,00	
8620000	 0000000000808,00	
8630000	 0000000000848,00	
8640000	 0000000001123,00	
8660000	 0000000000001,00	
