039	ITAÚ CORPBANCA
8110000	 0000001062740,00	
8111000	 0000000000000,00	
8113000	 0000000844130,00	
8114000	 0000000125469,00	
8115000	 0000000093141,00	
8130000	 0000000050572,00	
8131000	 0000000000000,00	
8133000	 0000000029896,00	
8134000	 0000000000390,00	
8135000	 0000000020286,00	
8140000	 0000000003746,00	
8141000	 0000000000000,00	
8143000	 0000000001252,00	
8144000	 0000000000242,00	
8145000	 0000000002252,00	
8310000	 0000005219644,00	
8311000	 0000000256006,00	
8312000	 0000000000236,00	
8314000	 0000000060914,00	
8315000	 0000001113602,00	
8315100	 0000000774481,00	
8315200	 0000000339121,00	
8317000	 0000002597993,00	
8318000	 0000001190893,00	
8318100	 0000000851522,00	
8318900	 0000000339371,00	
8319000	 0000000000000,00	
8510000	 0000011276386,00	
8511000	 0000000112162,00	
8513000	 0000011164224,00	
8520000	 0000000848790,00	
8521000	 0000000000000,00	
8523000	 0000000848790,00	
8530000	 0000000401386,00	
8531000	 0000000000000,00	
8533000	 0000000401386,00	
8540000	 0000008123283,00	
8543000	 0000001952087,00	
8544000	 0000003779230,00	
8545000	 0000002391966,00	
8560000	 0000000376367,00	
8563000	 0000000157757,00	
8564000	 0000000125469,00	
8565000	 0000000093141,00	
8610000	 0000002180135,00	
8620000	 0000000108724,00	
8630000	 0000000005471,00	
8640000	 0000002920542,00	
8660000	 0000000004772,00	
