999	SISTEMA FINANCIERO
8110000	 0000007833914,00	
8111000	 0000000000000,00	
8113000	 0000004125030,00	
8114000	 0000002343185,00	
8115000	 0000001365699,00	
8130000	 0000000292826,00	
8131000	 0000000000000,00	
8133000	 0000000093747,00	
8134000	 0000000009328,00	
8135000	 0000000189751,00	
8140000	 0000000054549,00	
8141000	 0000000000000,00	
8143000	 0000000014873,00	
8144000	 0000000007541,00	
8145000	 0000000032135,00	
8310000	 0000046137693,00	
8311000	 0000001420740,00	
8312000	 0000000371160,00	
8314000	 0000000712762,00	
8315000	 0000009199890,00	
8315100	 0000006966044,00	
8315200	 0000002233846,00	
8317000	 0000030991025,00	
8318000	 0000003433591,00	
8318100	 0000001540941,00	
8318900	 0000001892650,00	
8319000	 0000000008525,00	
8510000	 0000067301685,00	
8511000	 0000001517980,00	
8513000	 0000065783705,00	
8520000	 0000004210387,00	
8521000	 0000000000000,00	
8523000	 0000004210387,00	
8530000	 0000001918868,00	
8531000	 0000000000000,00	
8533000	 0000001918868,00	
8540000	 0000072618215,00	
8543000	 0000014554733,00	
8544000	 0000039168101,00	
8545000	 0000018895381,00	
8560000	 0000005129534,00	
8563000	 0000001420650,00	
8564000	 0000002343185,00	
8565000	 0000001365699,00	
8610000	 0000019643542,00	
8620000	 0000000397409,00	
8630000	 0000000050868,00	
8640000	 0000025979504,00	
8660000	 0000000066370,00	
