028	BANCO BICE
8110000	 0000000113399,00	
8111000	 0000000000000,00	
8113000	 0000000105596,00	
8114000	 0000000005233,00	
8115000	 0000000002570,00	
8130000	 0000000003527,00	
8131000	 0000000000000,00	
8133000	 0000000001505,00	
8134000	 0000000000014,00	
8135000	 0000000002008,00	
8140000	 0000000001083,00	
8141000	 0000000000000,00	
8143000	 0000000000318,00	
8144000	 0000000000137,00	
8145000	 0000000000628,00	
8310000	 0000001457400,00	
8311000	 0000000016928,00	
8312000	 0000000004849,00	
8314000	 0000000048140,00	
8315000	 0000000343005,00	
8315100	 0000000325034,00	
8315200	 0000000017971,00	
8317000	 0000000894514,00	
8318000	 0000000143274,00	
8318100	 0000000000000,00	
8318900	 0000000143274,00	
8319000	 0000000006690,00	
8510000	 0000003684729,00	
8511000	 0000000000000,00	
8513000	 0000003684729,00	
8520000	 0000000224772,00	
8521000	 0000000000000,00	
8523000	 0000000224772,00	
8530000	 0000000069597,00	
8531000	 0000000000000,00	
8533000	 0000000069597,00	
8540000	 0000001480549,00	
8543000	 0000000347064,00	
8544000	 0000000985436,00	
8545000	 0000000148049,00	
8560000	 0000000016090,00	
8563000	 0000000008287,00	
8564000	 0000000005233,00	
8565000	 0000000002570,00	
8610000	 0000001097733,00	
8620000	 0000000020794,00	
8630000	 0000000000116,00	
8640000	 0000000338294,00	
8660000	 0000000000463,00	
