037	BANCO SANTANDER-CHILE
8110000	 0000001788080,00	
8111000	 0000000000000,00	
8113000	 0000001025992,00	
8114000	 0000000484482,00	
8115000	 0000000277606,00	
8130000	 0000000378405,00	
8131000	 0000000000000,00	
8133000	 0000000128294,00	
8134000	 0000000019427,00	
8135000	 0000000230684,00	
8140000	 0000000082341,00	
8141000	 0000000000000,00	
8143000	 0000000028808,00	
8144000	 0000000016272,00	
8145000	 0000000037261,00	
8310000	 0000011492999,00	
8311000	 0000000122184,00	
8312000	 0000000032713,00	
8314000	 0000000240334,00	
8315000	 0000001953892,00	
8315100	 0000001279142,00	
8315200	 0000000674750,00	
8317000	 0000008862003,00	
8318000	 0000000281873,00	
8318100	 0000000013741,00	
8318900	 0000000268132,00	
8319000	 0000000000000,00	
8510000	 0000010214844,00	
8511000	 0000000014554,00	
8513000	 0000010200290,00	
8520000	 0000000681968,00	
8521000	 0000000000000,00	
8523000	 0000000681968,00	
8530000	 0000000424031,00	
8531000	 0000000000000,00	
8533000	 0000000424031,00	
8540000	 0000017801973,00	
8543000	 0000003683864,00	
8544000	 0000009565988,00	
8545000	 0000004552121,00	
8560000	 0000001201649,00	
8563000	 0000000439561,00	
8564000	 0000000484482,00	
8565000	 0000000277606,00	
8610000	 0000004342149,00	
8620000	 0000000078144,00	
8630000	 0000000009868,00	
8640000	 0000007054326,00	
8660000	 0000000008512,00	
