016	BANCO DE CRÉDITO E INVERSIONES
411000000	 1979948074223,00	
411100000	 1617568606139,00	
411150000	 0005538452241,00	
411150100	 0000000159952,00	
411150101	 0000000000000,00	
411150102	 0000000159952,00	
411150103	 0000000000000,00	
411150200	 0000000000000,00	
411150201	 0000000000000,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0005538185201,00	
411150301	 0005538185201,00	
411150302	 0000000000000,00	
411150400	 0000000107088,00	
411150401	 0000000107088,00	
411150402	 0000000000000,00	
411200000	 0041653487284,00	
411200100	 0007889873838,00	
411200101	 0000000000000,00	
411200102	 0007889873838,00	
411200109	 0000000000000,00	
411200200	 0001322914076,00	
411200201	 0000000000000,00	
411200202	 0000000000000,00	
411200209	 0001322914076,00	
411200300	 0032440699370,00	
411200301	 0000000000000,00	
411200302	 0002069483399,00	
411200303	 0000000000000,00	
411200304	 0000000000000,00	
411200309	 0030371215971,00	
411250000	 0015010845048,00	
411250100	 0000296875000,00	
411250101	 0000296875000,00	
411250102	 0000000000000,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0014689584040,00	
411250201	 0002431645372,00	
411250202	 0000000000000,00	
411250203	 0000000000000,00	
411250204	 0000000000000,00	
411250205	 0000000000000,00	
411250206	 0012257938668,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0000000000000,00	
411250301	 0000000000000,00	
411250302	 0000000000000,00	
411250309	 0000000000000,00	
411250400	 0000024386008,00	
411250401	 0000000000000,00	
411250402	 0000024386008,00	
411250409	 0000000000000,00	
411280000	 1052461196682,00	
411280100	 0835279008986,00	
411280101	 0405499558507,00	
411280102	 0428959522092,00	
411280103	 0000000000000,00	
411280104	 0000022379928,00	
411280105	 0000797548459,00	
411280106	 0000000000000,00	
411280200	 0054469641677,00	
411280201	 0000000000000,00	
411280202	 0000000000000,00	
411280203	 0000055762092,00	
411280204	 0012510305837,00	
411280205	 0000211138645,00	
411280209	 0041692435103,00	
411280300	 0019387542500,00	
411280400	 0005499175198,00	
411280500	 0060208681117,00	
411280501	 0044286703312,00	
411280502	 0015921977805,00	
411280600	 0074287052414,00	
411280601	 0042803264348,00	
411280602	 0031483788066,00	
411280700	 0003329012936,00	
411280701	 0003300256096,00	
411280702	 0000000440035,00	
411280709	 0000028316805,00	
411280900	 0000001081854,00	
411280901	 0000000000000,00	
411280902	 0000001081854,00	
411280990	 0000000000000,00	
411350000	 0160898799429,00	
411350100	 0000059571580,00	
411350200	 0003503682018,00	
411350300	 0000000000000,00	
411350400	 0157230087384,00	
411350401	 0000000000000,00	
411350402	 0157230087384,00	
411350500	 0000000000000,00	
411350900	 0000105458447,00	
411350901	 0000000000000,00	
411350902	 0000000000000,00	
411350903	 0000000000000,00	
411350990	 0000105458447,00	
411380000	 0283649793662,00	
411380100	 0115419567259,00	
411380200	 0021623121391,00	
411380300	 0140194693280,00	
411380400	 0000013522779,00	
411380900	 0006398888953,00	
411380901	 0000967796460,00	
411380990	 0005431092493,00	
411450000	 0058356031793,00	
411450100	 0021131578286,00	
411450101	 0000000000000,00	
411450102	 0021131578286,00	
411450109	 0000000000000,00	
411450200	 0000414432064,00	
411450201	 0000189811991,00	
411450202	 0000224620073,00	
411450209	 0000000000000,00	
411450300	 0000000000000,00	
411450400	 0000089532965,00	
411450900	 0036720488478,00	
411700000	 0314302226664,00	
411720000	 0314302226664,00	
411720100	 0183112587237,00	
411720101	 0163315795857,00	
411720102	 0019721268451,00	
411720109	 0000075522929,00	
411720200	 0027753603611,00	
411720201	 0027740736950,00	
411720202	 0000012866661,00	
411720209	 0000000000000,00	
411720300	 0103436035816,00	
411720301	 0000485979744,00	
411720302	 0050892602664,00	
411720303	 0000038456552,00	
411720304	 0000060138638,00	
411720309	 0051958858218,00	
411740000	 0000000000000,00	
411740100	 0000000000000,00	
411740101	 0000000000000,00	
411740102	 0000000000000,00	
411740103	 0000000000000,00	
411740104	 0000000000000,00	
411740200	 0000000000000,00	
411800000	 0048077241420,00	
411800100	 0086746289226,00	
411800200	-0062212976451,00	
411800300	 0023543928645,00	
412000000	-1208134009385,00	
412100000	-1121983426605,00	
412150000	-0136754098483,00	
412150100	-0136476703592,00	
412150101	 0000000000000,00	
412150102	 0000000000000,00	
412150103	-0136470895823,00	
412150104	-0000005807769,00	
412150200	-0000277394891,00	
412150201	 0000000000000,00	
412150202	-0000277394891,00	
412150300	 0000000000000,00	
412150500	 0000000000000,00	
412180000	-0731754107106,00	
412180100	-0730929538568,00	
412180200	-0000054648796,00	
412180201	-0000034668084,00	
412180202	-0000019980712,00	
412180300	-0000769919742,00	
412180301	 0000000000000,00	
412180302	-0000769919742,00	
412180390	 0000000000000,00	
412250000	-0025172410520,00	
412250100	-0000010250281,00	
412250101	 0000000000000,00	
412250102	-0000010250281,00	
412250103	 0000000000000,00	
412250200	-0002157037766,00	
412250201	 0000000000000,00	
412250202	 0000000000000,00	
412250203	-0002157037766,00	
412250300	-0017359338694,00	
412250301	-0017359338694,00	
412250302	 0000000000000,00	
412250400	-0005645783779,00	
412250401	-0005645783779,00	
412250402	 0000000000000,00	
412280000	-0096116008165,00	
412280100	-0057723695279,00	
412280110	 0000000000000,00	
412280111	 0000000000000,00	
412280112	 0000000000000,00	
412280113	 0000000000000,00	
412280120	-0057723695279,00	
412280121	-0045522620912,00	
412280122	 0000000000000,00	
412280123	-0000011951312,00	
412280124	 0000000000000,00	
412280129	-0012189123055,00	
412280200	-0038392312886,00	
412280210	-0030016908995,00	
412280211	-0012252696482,00	
412280212	-0001124432808,00	
412280213	-0016639779705,00	
412280220	-0008375403891,00	
412280221	 0000000000000,00	
412280222	-0000074863499,00	
412280223	 0000000000000,00	
412280224	 0000000000000,00	
412280229	-0008300540392,00	
412280300	 0000000000000,00	
412280301	 0000000000000,00	
412280302	 0000000000000,00	
412280400	 0000000000000,00	
412280401	 0000000000000,00	
412280402	 0000000000000,00	
412350000	-0096709621188,00	
412350100	-0000088521352,00	
412350101	-0000081260190,00	
412350102	-0000007261162,00	
412350200	-0096621099836,00	
412350201	-0096621099836,00	
412350203	 0000000000000,00	
412380000	-0035477181143,00	
412380100	-0000010719056,00	
412380101	-0000000107089,00	
412380102	-0000010611967,00	
412380200	 0000000000000,00	
412380201	 0000000000000,00	
412380202	 0000000000000,00	
412380203	 0000000000000,00	
412380204	 0000000000000,00	
412380205	 0000000000000,00	
412380206	 0000000000000,00	
412380207	 0000000000000,00	
412380208	 0000000000000,00	
412380290	 0000000000000,00	
412380300	-0035466462087,00	
412380301	 0000000000000,00	
412380302	 0000000000000,00	
412380303	 0000000000000,00	
412380304	 0000000000000,00	
412380305	-0035466462087,00	
412380306	 0000000000000,00	
412450000	-0001424456134,00	
