016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1786307560689,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1132886194104,00	
811200100	 1020118820913,00	
811200101	 1014824845504,00	
811200102	 0004704950535,00	
811200103	 0000589024874,00	
811200104	 0000000000000,00	
811200600	 0008265173143,00	
811200700	 0011136600071,00	
811200800	 0006913971699,00	
811200900	 0005774088299,00	
811201000	 0058081284439,00	
811201100	 0013307421651,00	
811201200	 0009288833889,00	
811300000	 0339304965291,00	
811300100	 0000089377702,00	
811300200	 0008733212521,00	
811300300	 0000000000000,00	
811300400	 0326255697891,00	
811300500	 0000000000000,00	
811300600	 0004226677177,00	
811400000	 0314116401294,00	
811400100	 0191431384283,00	
811400200	 0017014508873,00	
811400300	 0105347005307,00	
811400400	 0000004176632,00	
811400500	 0000319326199,00	
812000000	 0682156574404,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0394741556884,00	
812200100	 0337438385662,00	
812200101	 0337284495328,00	
812200102	 0000000000000,00	
812200103	 0000153890334,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003710482046,00	
812200800	 0005578385612,00	
812200900	 0000000000000,00	
812201000	 0026186292113,00	
812201100	 0012661885955,00	
812201200	 0009166125496,00	
812300000	 0245811667790,00	
812300100	 0000086785121,00	
812300200	 0000131865789,00	
812300300	 0000000000000,00	
812300400	 0244783758652,00	
812300500	 0000000000000,00	
812300600	 0000809258228,00	
812400000	 0041603349730,00	
812400100	 0028542579465,00	
812400200	 0002964528591,00	
812400300	 0010047560675,00	
812400400	 0000008353264,00	
812400500	 0000040327735,00	
813000000	 0242445519586,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0037314414878,00	
813200100	 0028711445985,00	
813200101	 0022359475350,00	
813200102	 0002957584140,00	
813200103	 0003394386495,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0001045245544,00	
813200900	 0002126273646,00	
813201000	 0000836528282,00	
813201100	 0004184832874,00	
813201200	 0000410088547,00	
813300000	 0005415613301,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0005415613301,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0199715491407,00	
813400100	 0070239331144,00	
813400200	 0006565592105,00	
813400300	 0122910568158,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0037360018793,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0012350035082,00	
814200100	 0009232057251,00	
814200101	 0006783222178,00	
814200102	 0000000000000,00	
814200103	 0002448835073,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000724429631,00	
814201000	 0000090648531,00	
814201100	 0002183844879,00	
814201200	 0000119054790,00	
814300000	 0002332259780,00	
814300100	 0000017700049,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002314559731,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0022677723931,00	
814400100	 0014410558066,00	
814400200	 0000701424087,00	
814400300	 0007559808923,00	
814400400	 0000002900285,00	
814400500	 0000003032570,00	
821000000	 47903492620364,00	
821100000	 0595427023772,00	
821100100	 0000000000000,00	
821100200	 0595427023772,00	
821200000	 30259770067447,00	
821200100	 25291007771458,00	
821200101	 12921310276335,00	
821200102	 5395988539375,00	
821200103	 6973708955748,00	
821200104	 0000000000000,00	
821200600	 1826321876908,00	
821200700	 0140193765499,00	
821200800	 0068137438672,00	
821200900	 1180430293277,00	
821201000	 1621902634089,00	
821201100	 0122444658511,00	
821201200	 0009331629033,00	
821300000	 13205471174243,00	
821300100	 0001017367026,00	
821300200	 2968559224484,00	
821300300	 10154462595203,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0081431987530,00	
821400000	 3842824354902,00	
821400100	 1826077050022,00	
821400200	 0106575896772,00	
821400300	 1873109869606,00	
821400400	 0000291015529,00	
821400500	 0036770522973,00	
831000000	 12477380659652,00	
831100000	 0244558592625,00	
831100100	 0000000000000,00	
831100200	 0244558592625,00	
831200000	 0275209772310,00	
831300000	 0000000000000,00	
831500000	 2854152442616,00	
831500100	 1803190797537,00	
831500200	 1050961645079,00	
831600000	 3681891858459,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0004441558626,00	
831600400	 3677450299833,00	
831600500	 0000000000000,00	
831700000	 4640495755223,00	
831700100	 3931101366358,00	
831700200	 0296062184874,00	
831700300	 0413332203991,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0781072238419,00	
831800100	 0001898838479,00	
