014	SCOTIABANK CHILE
811000000	 1343080546084,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0645505160965,00	
811200100	 0496798521114,00	
811200101	 0496480906880,00	
811200102	 0000000000000,00	
811200103	 0000317614234,00	
811200104	 0000000000000,00	
811200600	 0016779441740,00	
811200700	 0006751752663,00	
811200800	 0000334033460,00	
811200900	 0001708165738,00	
811201000	 0023537429532,00	
811201100	 0095936208582,00	
811201200	 0003659608136,00	
811300000	 0354803292258,00	
811300100	 0009039854885,00	
811300200	 0002528021732,00	
811300300	 0000000000000,00	
811300400	 0335728665693,00	
811300500	 0003107103099,00	
811300600	 0004399646849,00	
811400000	 0342772092861,00	
811400100	 0133211029129,00	
811400200	 0007163216202,00	
811400300	 0202397476522,00	
811400400	 0000000000000,00	
811400500	 0000000371008,00	
812000000	 0673680796723,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0295498198327,00	
812200100	 0158264120764,00	
812200101	 0158237502838,00	
812200102	 0000000000000,00	
812200103	 0000026617926,00	
812200104	 0000000000000,00	
812200600	 0037875742217,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0006120483171,00	
812201100	 0093237852175,00	
812201200	 0000000000000,00	
812300000	 0327731866041,00	
812300100	 0000030711808,00	
812300200	 0000149862151,00	
812300300	 0000000000000,00	
812300400	 0325872112335,00	
812300500	 0001678406660,00	
812300600	 0000000773087,00	
812400000	 0050450732355,00	
812400100	 0047618101405,00	
812400200	 0000000000000,00	
812400300	 0002832630950,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0176629025925,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0025473863179,00	
813200100	 0012146567078,00	
813200101	 0012124899521,00	
813200102	 0000000000000,00	
813200103	 0000021667557,00	
813200104	 0000000000000,00	
813200600	 0000332465933,00	
813200700	 0000885239484,00	
813200800	 0000000000000,00	
813200900	 0000051798197,00	
813201000	 0003029602945,00	
813201100	 0008516234447,00	
813201200	 0000511955095,00	
813300000	 0003936978026,00	
813300100	 0000020818835,00	
813300200	 0000005016613,00	
813300300	 0000000000000,00	
