039	BANCO ITAÚ CHILE
811000000	 1678614593747,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1195784135819,00	
811200100	 1056375003779,00	
811200101	 0875262290231,00	
811200102	 0180821384185,00	
811200103	 0000291329363,00	
811200104	 0000000000000,00	
811200600	 0003118436647,00	
811200700	 0015109252150,00	
811200800	 0000189174902,00	
811200900	 0002760494628,00	
811201000	 0051782455172,00	
811201100	 0062412914262,00	
811201200	 0004036404279,00	
811300000	 0282532678619,00	
811300100	 0001221525833,00	
811300200	 0007977295642,00	
811300300	 0000000000000,00	
811300400	 0260203048698,00	
811300500	 0009670166319,00	
811300600	 0003460642127,00	
811400000	 0200297779309,00	
811400100	 0158195111090,00	
811400200	 0011851639301,00	
811400300	 0028626732446,00	
811400400	 0000011408392,00	
811400500	 0001612888080,00	
812000000	 1070326637621,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0741564603982,00	
812200100	 0655049326131,00	
812200101	 0476778179323,00	
812200102	 0102696792458,00	
812200103	 0075574354350,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000025363273,00	
812200800	 0000169340154,00	
812200900	 0000000000000,00	
812201000	 0046014987279,00	
812201100	 0040305587145,00	
812201200	 0000000000000,00	
812300000	 0234389784661,00	
812300100	 0000907932921,00	
812300200	 0004710906030,00	
812300300	 0000000000000,00	
812300400	 0186568561970,00	
812300500	 0040172682285,00	
812300600	 0002029701455,00	
812400000	 0094372248978,00	
812400100	 0074208129768,00	
812400200	 0000084432514,00	
812400300	 0016043526160,00	
812400400	 0000006715706,00	
812400500	 0004029444830,00	
813000000	 0182611149701,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0061880437353,00	
813200100	 0043049625288,00	
813200101	 0035513784250,00	
813200102	 0006403069091,00	
813200103	 0001132771947,00	
813200104	 0000000000000,00	
813200600	 0009808952578,00	
813200700	 0001359479760,00	
813200800	 0000021380587,00	
813200900	 0000457143100,00	
813201000	 0002599698971,00	
813201100	 0004584157069,00	
813201200	 0000000000000,00	
813300000	 0004457179332,00	
813300100	 0000016552882,00	
813300200	 0000144114630,00	
813300300	 0000000000000,00	
813300400	 0004046702380,00	
813300500	 0000249809440,00	
813300600	 0000000000000,00	
813400000	 0116273533016,00	
813400100	 0082488849643,00	
813400200	 0004627854617,00	
813400300	 0027214514670,00	
813400400	 0000012311496,00	
813400500	 0001930002590,00	
814000000	 0027477711927,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0009409347460,00	
814200100	 0007116070452,00	
814200101	 0004689757607,00	
814200102	 0002426312845,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000108908427,00	
814200800	 0000006732126,00	
814200900	 0000017909440,00	
814201000	 0000470307476,00	
814201100	 0001689419539,00	
814201200	 0000000000000,00	
814300000	 0002661893244,00	
814300100	 0000130052274,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002270082559,00	
814300500	 0000261758411,00	
814300600	 0000000000000,00	
814400000	 0015406471223,00	
814400100	 0011183854161,00	
814400200	 0000894213029,00	
814400300	 0003146071136,00	
814400400	 0000021050342,00	
814400500	 0000161282555,00	
821000000	 27007783526084,00	
821100000	 0019613300791,00	
821100100	 0000000000000,00	
821100200	 0019613300791,00	
821200000	 16335887231001,00	
821200100	 12750081763460,00	
821200101	 8648822071127,00	
821200102	 3049337255457,00	
821200103	 1051922436876,00	
821200104	 0000000000000,00	
821200600	 1550235665736,00	
821200700	 0115045040774,00	
821200800	 0033526687188,00	
821200900	 0318424873962,00	
821201000	 0982678824871,00	
821201100	 0585894375010,00	
821201200	 0000000000000,00	
821300000	 7275414431748,00	
821300100	 0011810075906,00	
821300200	 0073211688245,00	
821300300	 0000000000000,00	
821300400	 6855536698398,00	
821300500	 0293956496747,00	
821300600	 0040899472452,00	
821400000	 3376868562544,00	
821400100	 2330525981182,00	
821400200	 0157289732068,00	
821400300	 0847910933414,00	
821400400	 0000677655319,00	
821400500	 0040464260561,00	
831000000	 7993259289445,00	
831100000	 0597467618928,00	
831100100	 0175946929519,00	
831100200	 0421520689409,00	
831200000	 0129714073771,00	
831300000	 0008305040567,00	
831500000	 1874435377682,00	
831500100	 1116810411523,00	
831500200	 0757624966159,00	
831600000	 4891679263766,00	
831600100	 0498555504578,00	
831600200	 0128019408912,00	
831600300	 0791356886937,00	
831600400	 3473747463339,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0491657914731,00	
831800100	 0278631579125,00	
831800200	 0213026335606,00	
831900000	 0000000000000,00	
832000000	 1578429350431,00	
832100000	 0015631016338,00	
832100100	 0011520014371,00	
832100200	 0004111001967,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1064340377914,00	
832500100	 0014647338509,00	
832500200	 0000000000000,00	
832500300	 1049693039405,00	
832700000	 0498457956179,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0498457956179,00	
832700201	 0000000000000,00	
832700202	 0498457956179,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 4355700717493,00	
833050000	 0659612974054,00	
