999	SISTEMA FINANCIERO
8110000	 0000007489928,00	
8111000	 0000000000000,00	
8113000	 0000003984940,00	
8114000	 0000002207181,00	
8115000	 0000001297807,00	
8130000	 0000001195437,00	
8131000	 0000000000000,00	
8133000	 0000000352915,00	
8134000	 0000000042575,00	
8135000	 0000000799947,00	
8140000	 0000000297283,00	
8141000	 0000000000000,00	
8143000	 0000000091604,00	
8144000	 0000000036462,00	
8145000	 0000000169217,00	
8310000	 0000046171644,00	
8311000	 0000001379741,00	
8312000	 0000000352986,00	
8314000	 0000000785556,00	
8315000	 0000009244847,00	
8315100	 0000007103554,00	
8315200	 0000002141293,00	
8317000	 0000030200170,00	
8318000	 0000004191371,00	
8318100	 0000001933603,00	
8318900	 0000002257768,00	
8319000	 0000000016973,00	
8510000	 0000067528305,00	
8511000	 0000001592633,00	
8513000	 0000065935672,00	
8520000	 0000003932177,00	
8521000	 0000000000000,00	
8523000	 0000003932177,00	
8530000	 0000001796068,00	
8531000	 0000000000000,00	
8533000	 0000001796068,00	
8540000	 0000070642237,00	
8543000	 0000014571811,00	
8544000	 0000037835599,00	
8545000	 0000018234827,00	
8560000	 0000004862714,00	
8563000	 0000001357725,00	
8564000	 0000002207181,00	
8565000	 0000001297808,00	
8610000	 0000019987397,00	
8620000	 0000000251059,00	
8630000	 0000000035094,00	
8640000	 0000025835328,00	
8660000	 0000000062766,00	
