001	BANCO DE CHILE
811000000	 1179991491023,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0644672569386,00	
811200100	 0548041726620,00	
811200101	 0396737061533,00	
811200102	 0000000000000,00	
811200103	 0151304665087,00	
811200104	 0000000000000,00	
811200600	 0011859555945,00	
811200700	 0005875536675,00	
811200800	 0009614191220,00	
811200900	 0000636505852,00	
811201000	 0054028232497,00	
811201100	 0004114248205,00	
811201200	 0010502572372,00	
811300000	 0259054377964,00	
811300100	 0000149215791,00	
811300200	 0000328023024,00	
811300300	 0000000000000,00	
811300400	 0257260151766,00	
811300500	 0000000000000,00	
811300600	 0001316987383,00	
811400000	 0276264543673,00	
811400100	 0237358650783,00	
811400200	 0002448974849,00	
811400300	 0034973913904,00	
811400400	 0000000000000,00	
811400500	 0001483004137,00	
812000000	 0541704103971,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0307664776014,00	
812200100	 0243403267140,00	
812200101	 0189280740545,00	
812200102	 0000000000000,00	
812200103	 0054122526595,00	
812200104	 0000000000000,00	
812200600	 0009977461494,00	
812200700	 0000000000000,00	
812200800	 0008154832714,00	
812200900	 0000387956693,00	
812201000	 0033093120146,00	
812201100	 0003092664600,00	
812201200	 0009555473227,00	
812300000	 0131234580641,00	
812300100	 0000049550224,00	
812300200	 0000143548718,00	
812300300	 0000000000000,00	
812300400	 0130162542521,00	
812300500	 0000000000000,00	
812300600	 0000878939178,00	
812400000	 0102804747316,00	
812400100	 0079056364468,00	
812400200	 0000000000000,00	
812400300	 0023748382848,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0434426797055,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0100077041463,00	
813200100	 0089048477069,00	
813200101	 0085551516703,00	
813200102	 0000000000000,00	
813200103	 0003496960366,00	
813200104	 0000000000000,00	
813200600	 0000201735069,00	
813200700	 0001115413029,00	
813200800	 0001677841494,00	
813200900	 0000000000000,00	
813201000	 0004806850500,00	
813201100	 0000524950329,00	
813201200	 0002701773973,00	
813300000	 0008724038701,00	
813300100	 0000024776425,00	
813300200	 0000002921632,00	
813300300	 0000000000000,00	
813300400	 0008680269173,00	
813300500	 0000000000000,00	
813300600	 0000016071471,00	
813400000	 0325625716891,00	
813400100	 0239006245478,00	
813400200	 0002438415214,00	
813400300	 0080970382227,00	
813400400	 0000000000000,00	
813400500	 0003210673972,00	
814000000	 0062265888375,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0019540118666,00	
814200100	 0017028418387,00	
814200101	 0011786992581,00	
814200102	 0000000000000,00	
814200103	 0005241425806,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000120227582,00	
814200800	 0000048352990,00	
814200900	 0000000000000,00	
814201000	 0002089901052,00	
814201100	 0000008921935,00	
814201200	 0000244296720,00	
814300000	 0011156002862,00	
814300100	 0000594672813,00	
814300200	 0000040448236,00	
814300300	 0000000000000,00	
814300400	 0010513643338,00	
814300500	 0000000000000,00	
814300600	 0000007238475,00	
814400000	 0031569766847,00	
814400100	 0027450480345,00	
814400200	 0000196365150,00	
814400300	 0003411471867,00	
814400400	 0000000000000,00	
814400500	 0000511449485,00	
821000000	 39274577516644,00	
821100000	 0418997779394,00	
821100100	 0000000000000,00	
821100200	 0418997779394,00	
821200000	 20757079132840,00	
821200100	 15597165042398,00	
821200101	 12440658152525,00	
821200102	 0021256953321,00	
821200103	 3135249936552,00	
821200104	 0000000000000,00	
821200600	 1720634387338,00	
821200700	 0187447052532,00	
821200800	 0094791815311,00	
821200900	 0659743415339,00	
821201000	 2421270815705,00	
821201100	 0056808143691,00	
821201200	 0019218460526,00	
821300000	 12315705517473,00	
821300100	 0002502141314,00	
821300200	 0019086335112,00	
821300300	 0000000000000,00	
821300400	 12128864664997,00	
821300500	 0000000000000,00	
821300600	 0165252376050,00	
821400000	 5782795086937,00	
821400100	 3658282464531,00	
821400200	 0270974204129,00	
821400300	 1851660376996,00	
821400400	 0000380024310,00	
821400500	 0001498016971,00	
831000000	 13547434772957,00	
831100000	 0351530830414,00	
831100100	 0000000000000,00	
831100200	 0351530830414,00	
831200000	 0350604381369,00	
831300000	 0000000000000,00	
831500000	 2640296851408,00	
831500100	 2209109176730,00	
831500200	 0431187674678,00	
831600000	 10084457755424,00	
831600100	 1581710959449,00	
831600200	 0317560489379,00	
831600300	 1476240714115,00	
831600400	 6708945592481,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0120544954342,00	
831800100	 0000000000000,00	
831800200	 0120544954342,00	
831900000	 0000000000000,00	
832000000	 1097251394774,00	
832100000	 0176146396556,00	
832100100	 0010663643912,00	
832100200	 0165482752644,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0921104998218,00	
832700100	 0386878251510,00	
832700101	 0008498432470,00	
832700102	 0248411121907,00	
832700103	 0129968697133,00	
832700104	 0000000000000,00	
832700200	 0534226746708,00	
832700201	 0000000000000,00	
832700202	 0534226746708,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 26639790906550,00	
833050000	 6267729491967,00	
833050100	 0000306099052,00	
833050200	 6267423392915,00	
833100000	 3133769786531,00	
833200000	 17238291628052,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000008921952,00	
833360000	 0000044391808,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0066259663192,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0007441453313,00	
833500500	 0000000000000,00	
833500600	 0058818209879,00	
833500700	 0000000000000,00	
841000000	 6498275285064,00	
841000100	 0000000000000,00	
841000200	 0024184434060,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0019678140000,00	
841000600	 6454412711004,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
