999	SISTEMA FINANCIERO
811000000	 14347557196242,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 8401857395631,00	
811200100	 7229346827042,00	
811200101	 6579917351871,00	
811200102	 0390513565136,00	
811200103	 0258915910035,00	
811200104	 0000000000000,00	
811200600	 0102989189405,00	
811200700	 0070675840290,00	
811200800	 0032138383820,00	
811200900	 0021036135093,00	
811201000	 0433120586170,00	
811201100	 0441196607962,00	
811201200	 0071353825849,00	
811300000	 3670720933912,00	
811300100	 0046118664578,00	
811300200	 0124210220170,00	
811300300	 0002624968479,00	
811300400	 3437067599451,00	
811300500	 0015867620795,00	
811300600	 0044831860439,00	
811400000	 2274978866699,00	
811400100	 1497220652723,00	
811400200	 0083398017639,00	
811400300	 0689810331915,00	
811400400	 0000071874118,00	
811400500	 0004477990304,00	
812000000	 6818146108681,00	
812100000	 0000022481962,00	
812100100	 0000022481962,00	
812100200	 0000000000000,00	
812200000	 3823592192759,00	
812200100	 3112030209936,00	
812200101	 2759504606915,00	
812200102	 0163694812402,00	
812200103	 0188830790619,00	
812200104	 0000000000000,00	
812200600	 0065465487902,00	
812200700	 0013270957716,00	
812200800	 0022289168760,00	
812200900	 0000559128925,00	
812201000	 0192889680236,00	
812201100	 0380145756425,00	
812201200	 0036941802859,00	
812300000	 2304864880931,00	
812300100	 0018561964669,00	
812300200	 0061076995583,00	
812300300	 0001206200308,00	
812300400	 2149710811104,00	
812300500	 0053563122421,00	
812300600	 0020745786846,00	
812400000	 0689666553029,00	
812400100	 0530306812127,00	
812400200	 0011846769505,00	
812400300	 0142473695397,00	
812400400	 0000043589571,00	
812400500	 0004995686429,00	
813000000	 3363750163422,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0775655974839,00	
813200100	 0592068513123,00	
813200101	 0530452139534,00	
813200102	 0049396665266,00	
813200103	 0012219708323,00	
813200104	 0000000000000,00	
813200600	 0024104012628,00	
813200700	 0009200390771,00	
813200800	 0007821504376,00	
813200900	 0008640965655,00	
813201000	 0042643303987,00	
813201100	 0061485907656,00	
813201200	 0029691376643,00	
813300000	 0102137842305,00	
813300100	 0001850217962,00	
813300200	 0003710681758,00	
813300300	 0000462612781,00	
813300400	 0088074892282,00	
813300500	 0000425317300,00	
813300600	 0007614120222,00	
813400000	 2485956346278,00	
813400100	 1192045177349,00	
813400200	 0074148265957,00	
813400300	 1208240619562,00	
813400400	 0000059548574,00	
813400500	 0011462734836,00	
814000000	 0588445446317,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0197814011977,00	
814200100	 0153521269869,00	
814200101	 0134278272030,00	
814200102	 0008995096967,00	
814200103	 0010247900872,00	
814200104	 0000000000000,00	
814200600	 0000445727084,00	
814200700	 0001416410381,00	
814200800	 0000612297874,00	
814200900	 0001474910045,00	
814201000	 0013676902482,00	
814201100	 0017046693077,00	
814201200	 0009619801165,00	
814300000	 0081388186318,00	
814300100	 0003109689961,00	
814300200	 0000958785153,00	
814300300	 0000000000000,00	
814300400	 0076139460580,00	
814300500	 0000794050712,00	
