039	BANCO ITAÚ CHILE
844400000	 0295742227478,00	
844400100	 0013216836000,00	
844400200	 0282525391478,00	
844500000	 2824487131636,00	
844500100	 2787697771636,00	
844500200	 0000000000000,00	
844500300	 0036789360000,00	
844600000	 0000000000000,00	
845250000	 0453658394180,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000829257322,00	
845250400	 0005670588418,00	
845250500	 0341006175902,00	
845250501	 0218805757477,00	
845250502	 0002993452653,00	
845250503	 0018624373158,00	
845250504	 0017834341834,00	
845250505	 0000000000004,00	
845250509	 0082748250776,00	
845250600	 0106152372538,00	
845250601	 0075160108990,00	
845250602	 0014148611790,00	
845250603	 0000000000000,00	
845250609	 0016843651758,00	
845500000	 0151953472267,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0042407699816,00	
845500400	 0000000000000,00	
845500500	 0109545772451,00	
845500501	 0003793639278,00	
845500502	 0007192245449,00	
845500503	 0000389724438,00	
845500504	 0000000000000,00	
845500509	 0098170163286,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0009240777355,00	
847100000	 0014112092609,00	
847100100	 0000146580882,00	
847100200	 0009491702840,00	
847100300	 0001300734903,00	
847100400	 0000007252283,00	
847100500	 0000304019034,00	
847100600	 0001228083867,00	
847100700	 0001633718800,00	
847200000	 0004871315254,00	
847200100	 0000000000000,00	
847200200	 0003406186361,00	
847200300	 0000570160448,00	
847200400	 0000000000000,00	
847200500	 0000000000000,00	
847200600	 0000486610538,00	
847200700	 0000408357907,00	
851000000	 12423110391814,00	
851100000	 0001739320957,00	
851200000	 12421371070857,00	
852000000	 0599531616425,00	
852100000	 0000000000000,00	
852200000	 0599531616425,00	
853000000	 0815921203085,00	
853100000	 0000000000000,00	
853200000	 0815921203085,00	
854000000	 12854062533046,00	
854200000	 2557117289360,00	
854300000	 7214443549911,00	
854400000	 3082501693775,00	
855000000	 0904619938686,00	
855200000	 0344824529410,00	
855300000	 0321086487492,00	
855400000	 0238708921784,00	
856050000	 3337239435758,00	
856050100	 0661050264055,00	
856050200	 0122558637645,00	
856050300	 0004920472951,00	
856050400	 1902909137196,00	
856050500	 0000000000000,00	
856050600	 0421410163541,00	
856050800	 0224390760370,00	
856050900	 0000000000000,00	
856150000	 0054434091005,00	
856150100	 0000374784975,00	
856150200	 0000111427299,00	
856150300	 0000000000000,00	
856150400	 0047483422663,00	
856150500	 0000000000000,00	
856150600	 0006464456068,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0002622628654,00	
856250100	 0000000000000,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002259186224,00	
856250500	 0000000000000,00	
856250600	 0000363442430,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0553671508208,00	
856350100	 0002273110795,00	
856350200	 0002323709412,00	
856350300	 0000000000000,00	
856350400	 0089337620744,00	
856350500	 0000000000000,00	
856350600	 0246033382758,00	
856350700	 0213703684499,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0005017555537,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0002358852179,00	
856450500	 0000000000000,00	
856450600	 0002073263549,00	
856450700	 0000585439809,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 4656878915513,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 0801252682835,00	
856550500	 3855626232678,00	
856550600	 0000000000000,00	
856650000	 0018471686598,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0002696511250,00	
856650500	 0015775175348,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0632979033118,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0431292732772,00	
857200100	 0331120184228,00	
857200101	 0204053364343,00	
857200102	 0089002907743,00	
857200103	 0038063912142,00	
857200104	 0000000000000,00	
857200600	 0003221109352,00	
857200700	 0009722161191,00	
857200800	 0004420636259,00	
857200900	 0002734449326,00	
857201000	 0017381820269,00	
857201100	 0062692372147,00	
857201200	 0000000000000,00	
857300000	 0104629415108,00	
857300100	 0000385643639,00	
857300200	 0001917227687,00	
857300300	 0000000000000,00	
857300400	 0089397875739,00	
857300500	 0011864111277,00	
857300600	 0001064556766,00	
857400000	 0097056885238,00	
857400100	 0070237535483,00	
857400200	 0003511740748,00	
857400300	 0021726843834,00	
857400400	 0000013858834,00	
857400500	 0001566906339,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
