014	SCOTIABANK CHILE
8110000	 0000000915006,00	
8111000	 0000000000000,00	
8113000	 0000000378240,00	
8114000	 0000000322824,00	
8115000	 0000000213942,00	
8130000	 0000000215337,00	
8131000	 0000000000000,00	
8133000	 0000000036730,00	
8134000	 0000000005789,00	
8135000	 0000000172818,00	
8140000	 0000000058400,00	
8141000	 0000000000000,00	
8143000	 0000000010539,00	
8144000	 0000000005101,00	
8145000	 0000000042760,00	
8310000	 0000006836096,00	
8311000	 0000000194698,00	
8312000	 0000000011831,00	
8314000	 0000000130250,00	
8315000	 0000001169593,00	
8315100	 0000000861569,00	
8315200	 0000000308024,00	
8317000	 0000004928771,00	
8318000	 0000000400953,00	
8318100	 0000000284475,00	
8318900	 0000000116478,00	
8319000	 0000000000000,00	
8510000	 0000008634756,00	
8511000	 0000000005787,00	
8513000	 0000008628969,00	
8520000	 0000000211656,00	
8521000	 0000000000000,00	
8523000	 0000000211656,00	
8530000	 0000000129564,00	
8531000	 0000000000000,00	
8533000	 0000000129564,00	
8540000	 0000012304754,00	
8543000	 0000001555264,00	
8544000	 0000007732467,00	
8545000	 0000003017023,00	
8560000	 0000000696702,00	
8563000	 0000000159936,00	
8564000	 0000000322824,00	
8565000	 0000000213942,00	
8610000	 0000002265774,00	
8620000	 0000000004726,00	
8630000	 0000000002500,00	
8640000	 0000004536754,00	
8660000	 0000000026342,00	
