016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001352946,00	
8111000	 0000000000000,00	
8113000	 0000000824482,00	
8114000	 0000000210156,00	
8115000	 0000000318308,00	
8130000	 0000000191063,00	
8131000	 0000000000000,00	
8133000	 0000000058396,00	
8134000	 0000000006621,00	
8135000	 0000000126046,00	
8140000	 0000000043593,00	
8141000	 0000000000000,00	
8143000	 0000000017750,00	
8144000	 0000000003105,00	
8145000	 0000000022738,00	
8310000	 0000008119171,00	
8311000	 0000000213784,00	
8312000	 0000000002803,00	
8314000	 0000000293242,00	
8315000	 0000001366567,00	
8315100	 0000000996516,00	
8315200	 0000000370051,00	
8317000	 0000005842108,00	
8318000	 0000000400667,00	
8318100	 0000000012511,00	
8318900	 0000000388156,00	
8319000	 0000000000000,00	
8510000	 0000014832682,00	
8511000	 0000000359491,00	
8513000	 0000014473191,00	
8520000	 0000000594451,00	
8521000	 0000000000000,00	
8523000	 0000000594451,00	
8530000	 0000000340260,00	
8531000	 0000000000000,00	
8533000	 0000000340260,00	
8540000	 0000013127619,00	
8543000	 0000003441721,00	
8544000	 0000006954697,00	
8545000	 0000002731201,00	
8560000	 0000000906712,00	
8563000	 0000000378248,00	
8564000	 0000000210156,00	
8565000	 0000000318308,00	
8610000	 0000003668602,00	
8620000	 0000000108009,00	
8630000	 0000000005087,00	
8640000	 0000004325296,00	
8660000	 0000000012177,00	
