049	BANCO SECURITY
8110000	 0000000228080,00	
8111000	 0000000000000,00	
8113000	 0000000203410,00	
8114000	 0000000006664,00	
8115000	 0000000018006,00	
8130000	 0000000031845,00	
8131000	 0000000000000,00	
8133000	 0000000016031,00	
8134000	 0000000000570,00	
8135000	 0000000015244,00	
8140000	 0000000005428,00	
8141000	 0000000000000,00	
8143000	 0000000002343,00	
8144000	 0000000000391,00	
8145000	 0000000002694,00	
8310000	 0000001212083,00	
8311000	 0000000017454,00	
8312000	 0000000000000,00	
8314000	 0000000037696,00	
8315000	 0000000249652,00	
8315100	 0000000225627,00	
8315200	 0000000024025,00	
8317000	 0000000907281,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002976733,00	
8511000	 0000000004181,00	
8513000	 0000002972552,00	
8520000	 0000000736929,00	
8521000	 0000000000000,00	
8523000	 0000000736929,00	
8530000	 0000000157731,00	
8531000	 0000000000000,00	
8533000	 0000000157731,00	
8540000	 0000001360337,00	
8543000	 0000000280218,00	
8544000	 0000000601951,00	
8545000	 0000000478168,00	
8560000	 0000000041984,00	
8563000	 0000000017314,00	
8564000	 0000000006664,00	
8565000	 0000000018006,00	
8610000	 0000000453937,00	
8620000	 0000000025639,00	
8630000	 0000000004479,00	
8640000	 0000000727409,00	
8660000	 0000000000619,00	
