037	BANCO SANTANDER-CHILE
8110000	 0000001792474,00	
8111000	 0000000000000,00	
8113000	 0000001035259,00	
8114000	 0000000472923,00	
8115000	 0000000284292,00	
8130000	 0000000345353,00	
8131000	 0000000000000,00	
8133000	 0000000114263,00	
8134000	 0000000018513,00	
8135000	 0000000212577,00	
8140000	 0000000074806,00	
8141000	 0000000000000,00	
8143000	 0000000025249,00	
8144000	 0000000015315,00	
8145000	 0000000034242,00	
8310000	 0000011354618,00	
8311000	 0000000125494,00	
8312000	 0000000029178,00	
8314000	 0000000234994,00	
8315000	 0000001945940,00	
8315100	 0000001280866,00	
8315200	 0000000665074,00	
8317000	 0000008793407,00	
8318000	 0000000225605,00	
8318100	 0000000013839,00	
8318900	 0000000211766,00	
8319000	 0000000000000,00	
8510000	 0000010292669,00	
8511000	 0000000014090,00	
8513000	 0000010278579,00	
8520000	 0000000681699,00	
8521000	 0000000000000,00	
8523000	 0000000681699,00	
8530000	 0000000435151,00	
8531000	 0000000000000,00	
8533000	 0000000435151,00	
8540000	 0000017571813,00	
8543000	 0000003628482,00	
8544000	 0000009457832,00	
8545000	 0000004485499,00	
8560000	 0000001193474,00	
8563000	 0000000436259,00	
8564000	 0000000472923,00	
8565000	 0000000284292,00	
8610000	 0000004132953,00	
8620000	 0000000055110,00	
8630000	 0000000010852,00	
8640000	 0000007144935,00	
8660000	 0000000010768,00	
