039	ITAÚ CORPBANCA
8110000	 0000001361984,00	
8111000	 0000000000000,00	
8113000	 0000001025736,00	
8114000	 0000000202212,00	
8115000	 0000000134036,00	
8130000	 0000000231888,00	
8131000	 0000000000000,00	
8133000	 0000000086860,00	
8134000	 0000000005892,00	
8135000	 0000000139136,00	
8140000	 0000000035200,00	
8141000	 0000000000000,00	
8143000	 0000000012145,00	
8144000	 0000000002372,00	
8145000	 0000000020683,00	
8310000	 0000005624771,00	
8311000	 0000000477088,00	
8312000	 0000000000000,00	
8314000	 0000000105282,00	
8315000	 0000001279766,00	
8315100	 0000000838059,00	
8315200	 0000000441707,00	
8317000	 0000002425582,00	
8318000	 0000001337053,00	
8318100	 0000001041645,00	
8318900	 0000000295408,00	
8319000	 0000000000000,00	
8510000	 0000011083309,00	
8511000	 0000000062710,00	
8513000	 0000011020599,00	
8520000	 0000000654386,00	
8521000	 0000000000000,00	
8523000	 0000000654386,00	
8530000	 0000000494820,00	
8531000	 0000000000000,00	
8533000	 0000000494820,00	
8540000	 0000008528279,00	
8543000	 0000001824072,00	
8544000	 0000004197556,00	
8545000	 0000002506651,00	
8560000	 0000000548159,00	
8563000	 0000000211911,00	
8564000	 0000000202212,00	
8565000	 0000000134036,00	
8610000	 0000002427919,00	
8620000	 0000000083905,00	
8630000	 0000000003483,00	
8640000	 0000003102173,00	
8660000	 0000000007291,00	
